School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Pius X (Festus),1.23,1.27,2.5,1,1,1
Lutheran St. Charles,1.23,1.05,2.28,2,4,2
Fatima,0.99,1.15,2.14,4,2,3
Hermann,0.93,1.11,2.03,5,3,4
Jefferson (Festus),1.0,0.98,1.98,3,5,5
Fair Grove,0.74,0.82,1.56,6,7,6
Bishop LeBlond,0.65,0.87,1.52,9,6,7
Blair Oaks,0.68,0.67,1.35,7,9,8
Liberty (Mountain View),0.58,0.67,1.26,11,8,9
Clearwater,0.57,0.61,1.18,13,10,10
Woodland,0.59,0.58,1.18,10,11,11
Summit Christian Academy,0.68,0.47,1.14,8,15,12
Mountain Grove,0.58,0.54,1.12,12,12,13
Saxony Lutheran,0.54,0.52,1.05,14,13,14
El Dorado Springs,0.53,0.4,0.93,15,17,15
Arcadia Valley,0.45,0.48,0.92,16,14,16
Ash Grove,0.36,0.41,0.77,19,16,17
Barat Academy,0.38,0.32,0.7,18,19,18
California,0.28,0.33,0.61,21,18,19
Sparta,0.4,0.15,0.55,17,24,20
Lafayette County,0.28,0.23,0.51,22,20,21
Barstow,0.35,0.12,0.47,20,26,22
St. Paul Lutheran (Concordia),0.23,0.19,0.42,25,22,23
Cole Camp,0.14,0.2,0.34,27,21,24
Malden,0.19,0.15,0.34,26,23,25
Holden,0.23,0.09,0.32,24,27,26
Dixon,0.23,0.07,0.3,23,28,27
Puxico,0.08,0.14,0.22,29,25,28
West County,0.1,0.06,0.16,28,29,29
Principia,-0.01,-0.01,-0.02,30,31,30
Portageville,-0.04,-0.14,-0.18,31,35,31
Orchard Farm,-0.18,-0.01,-0.19,36,30,32
Lutheran North,-0.16,-0.12,-0.29,35,33,33
Cabool,-0.14,-0.17,-0.31,33,37,34
Cuba,-0.19,-0.13,-0.32,38,34,35
Southwest (Washburn),-0.18,-0.15,-0.34,37,36,36
Butler,-0.2,-0.2,-0.39,39,38,37
Centralia,-0.16,-0.23,-0.39,34,40,38
New Heights Christian,-0.3,-0.1,-0.4,45,32,39
Crane,-0.1,-0.3,-0.4,32,43,40
Brentwood,-0.24,-0.24,-0.48,41,41,41
Linn,-0.31,-0.21,-0.52,46,39,42
Herculaneum,-0.28,-0.29,-0.57,43,42,43
Clever,-0.21,-0.38,-0.58,40,47,44
Forsyth,-0.25,-0.35,-0.6,42,45,45
Licking,-0.29,-0.32,-0.61,44,44,46
Warsaw,-0.35,-0.37,-0.72,47,46,47
Crossroads College Preparatory,-0.4,-0.41,-0.81,49,48,48
Maplewood-Richmond Hts.,-0.41,-0.52,-0.93,50,55,49
Whitfield,-0.39,-0.54,-0.93,48,57,50
Diamond,-0.49,-0.47,-0.96,53,51,51
Lamar,-0.42,-0.55,-0.97,51,58,52
Adrian,-0.5,-0.48,-0.99,54,52,53
Hallsville,-0.57,-0.43,-1.0,56,49,54
Marionville,-0.53,-0.47,-1.0,55,50,55
Hayti,-0.48,-0.53,-1.01,52,56,56
Lawson,-0.59,-0.51,-1.09,57,54,57
Pleasant Hope,-0.61,-0.49,-1.1,58,53,58
Belle,-0.63,-0.6,-1.23,59,59,59
Knob Noster,-0.7,-0.71,-1.41,60,62,60
Houston,-0.74,-0.69,-1.43,62,61,61
Grandview (Hillsboro),-0.88,-0.62,-1.5,68,60,62
Willow Springs,-0.72,-0.79,-1.51,61,65,63
Lexington,-0.76,-0.77,-1.53,63,63,64
Purdy,-0.88,-0.81,-1.68,67,66,65
Carnahan,-0.94,-0.78,-1.72,73,64,66
Senath-Hornersville,-0.84,-0.89,-1.73,65,67,67
Bourbon,-0.84,-0.91,-1.75,64,70,68
Montgomery County,-0.88,-0.92,-1.8,66,71,69
Charleston,-0.94,-0.89,-1.83,75,68,70
Stockton,-0.92,-0.94,-1.86,70,72,71
Lathrop,-0.97,-0.91,-1.88,77,69,72
Eugene,-0.93,-0.95,-1.88,71,73,73
Carrollton,-0.94,-0.96,-1.9,74,74,74
Valley Park,-0.9,-1.01,-1.92,69,78,75
Blue Eye,-0.94,-0.98,-1.92,72,76,76
Cardinal Ritter,-1.03,-0.97,-2.0,79,75,77
Cleveland NJROTC,-0.96,-1.05,-2.01,76,81,78
Tipton,-1.05,-1.03,-2.08,80,79,79
East Buchanan,-1.03,-1.08,-2.11,78,84,80
Mid-Buchanan,-1.07,-1.07,-2.13,81,83,81
Sherwood,-1.11,-1.05,-2.15,83,80,82
Bowling Green,-1.2,-1.01,-2.21,85,77,83
Caruthersville,-1.13,-1.17,-2.3,84,85,84
Sarcoxie,-1.22,-1.19,-2.41,86,86,85
Plattsburg,-1.23,-1.22,-2.45,87,87,86
Conway,-1.42,-1.05,-2.48,91,82,87
University Academy Charter,-1.1,-1.4,-2.5,82,90,88
Skyline,-1.29,-1.3,-2.59,88,88,89
Trenton,-1.29,-1.31,-2.6,89,89,90
Lift for Life Academy Charter,-1.32,-1.61,-2.93,90,92,91
Plato,-1.53,-1.41,-2.94,92,91,92
Penney,-1.99,-1.8,-3.79,93,93,93
Southeast,-2.77,-2.65,-5.42,94,94,94
